,Sale,weight,ppi,cpu_core,internal_mem,ram,RearCam,battery,pred
54896,3,1,1,2,1,3,0,0,3
54897,3,1,1,2,1,3,0,1,3
54898,3,1,1,2,1,3,0,2,3
54899,3,1,1,2,1,3,0,3,3
54900,3,1,1,2,1,3,1,0,3
54901,3,1,1,2,1,3,1,1,3
54902,3,1,1,2,1,3,1,2,3
54903,3,1,1,2,1,3,1,3,3
54904,3,1,1,2,1,3,2,0,0
54905,3,1,1,2,1,3,2,1,0
54906,3,1,1,2,1,3,2,2,3
54907,3,1,1,2,1,3,2,3,3
54908,3,1,1,2,1,3,3,0,0
54909,3,1,1,2,1,3,3,1,0
54910,3,1,1,2,1,3,3,2,0
54911,3,1,1,2,1,3,3,3,0
54912,3,1,1,2,2,0,0,0,3
54913,3,1,1,2,2,0,0,1,3
54914,3,1,1,2,2,0,0,2,1
54915,3,1,1,2,2,0,0,3,1
54916,3,1,1,2,2,0,1,0,3
54917,3,1,1,2,2,0,1,1,1
54918,3,1,1,2,2,0,1,2,1
54919,3,1,1,2,2,0,1,3,1
54920,3,1,1,2,2,0,2,0,1
54921,3,1,1,2,2,0,2,1,1
54922,3,1,1,2,2,0,2,2,1
54923,3,1,1,2,2,0,2,3,1
54924,3,1,1,2,2,0,3,0,1
54925,3,1,1,2,2,0,3,1,1
54926,3,1,1,2,2,0,3,2,1
54927,3,1,1,2,2,0,3,3,1
54928,3,1,1,2,2,1,0,0,3
54929,3,1,1,2,2,1,0,1,3
54930,3,1,1,2,2,1,0,2,3
54931,3,1,1,2,2,1,0,3,3
54932,3,1,1,2,2,1,1,0,3
54933,3,1,1,2,2,1,1,1,3
54934,3,1,1,2,2,1,1,2,3
54935,3,1,1,2,2,1,1,3,3
54936,3,1,1,2,2,1,2,0,3
54937,3,1,1,2,2,1,2,1,3
54938,3,1,1,2,2,1,2,2,3
54939,3,1,1,2,2,1,2,3,3
54940,3,1,1,2,2,1,3,0,0
54941,3,1,1,2,2,1,3,1,3
54942,3,1,1,2,2,1,3,2,3
54943,3,1,1,2,2,1,3,3,3
54944,3,1,1,2,2,2,0,0,3
54945,3,1,1,2,2,2,0,1,3
54946,3,1,1,2,2,2,0,2,3
54947,3,1,1,2,2,2,0,3,3
54948,3,1,1,2,2,2,1,0,3
54949,3,1,1,2,2,2,1,1,3
54950,3,1,1,2,2,2,1,2,3
54951,3,1,1,2,2,2,1,3,3
54952,3,1,1,2,2,2,2,0,3
54953,3,1,1,2,2,2,2,1,3
54954,3,1,1,2,2,2,2,2,3
54955,3,1,1,2,2,2,2,3,3
54956,3,1,1,2,2,2,3,0,0
54957,3,1,1,2,2,2,3,1,0
54958,3,1,1,2,2,2,3,2,3
54959,3,1,1,2,2,2,3,3,3
54960,3,1,1,2,2,3,0,0,3
54961,3,1,1,2,2,3,0,1,3
54962,3,1,1,2,2,3,0,2,3
54963,3,1,1,2,2,3,0,3,3
54964,3,1,1,2,2,3,1,0,3
54965,3,1,1,2,2,3,1,1,3
54966,3,1,1,2,2,3,1,2,3
54967,3,1,1,2,2,3,1,3,3
54968,3,1,1,2,2,3,2,0,0
54969,3,1,1,2,2,3,2,1,3
54970,3,1,1,2,2,3,2,2,3
54971,3,1,1,2,2,3,2,3,3
54972,3,1,1,2,2,3,3,0,0
54973,3,1,1,2,2,3,3,1,0
54974,3,1,1,2,2,3,3,2,0
54975,3,1,1,2,2,3,3,3,3
54976,3,1,1,2,3,0,0,0,3
54977,3,1,1,2,3,0,0,1,3
54978,3,1,1,2,3,0,0,2,1
54979,3,1,1,2,3,0,0,3,1
54980,3,1,1,2,3,0,1,0,3
54981,3,1,1,2,3,0,1,1,1
54982,3,1,1,2,3,0,1,2,1
54983,3,1,1,2,3,0,1,3,1
54984,3,1,1,2,3,0,2,0,1
54985,3,1,1,2,3,0,2,1,1
54986,3,1,1,2,3,0,2,2,1
54987,3,1,1,2,3,0,2,3,1
54988,3,1,1,2,3,0,3,0,1
54989,3,1,1,2,3,0,3,1,1
54990,3,1,1,2,3,0,3,2,1
54991,3,1,1,2,3,0,3,3,1
54992,3,1,1,2,3,1,0,0,3
54993,3,1,1,2,3,1,0,1,3
54994,3,1,1,2,3,1,0,2,3
54995,3,1,1,2,3,1,0,3,3
54996,3,1,1,2,3,1,1,0,3
54997,3,1,1,2,3,1,1,1,3
54998,3,1,1,2,3,1,1,2,3
54999,3,1,1,2,3,1,1,3,3
55000,3,1,1,2,3,1,2,0,3
55001,3,1,1,2,3,1,2,1,3
55002,3,1,1,2,3,1,2,2,3
55003,3,1,1,2,3,1,2,3,3
55004,3,1,1,2,3,1,3,0,3
55005,3,1,1,2,3,1,3,1,3
55006,3,1,1,2,3,1,3,2,3
55007,3,1,1,2,3,1,3,3,3
55008,3,1,1,2,3,2,0,0,3
55009,3,1,1,2,3,2,0,1,3
55010,3,1,1,2,3,2,0,2,3
55011,3,1,1,2,3,2,0,3,3
55012,3,1,1,2,3,2,1,0,3
55013,3,1,1,2,3,2,1,1,3
55014,3,1,1,2,3,2,1,2,3
55015,3,1,1,2,3,2,1,3,3
55016,3,1,1,2,3,2,2,0,3
55017,3,1,1,2,3,2,2,1,3
55018,3,1,1,2,3,2,2,2,3
55019,3,1,1,2,3,2,2,3,3
55020,3,1,1,2,3,2,3,0,0
55021,3,1,1,2,3,2,3,1,3
55022,3,1,1,2,3,2,3,2,3
55023,3,1,1,2,3,2,3,3,3
55024,3,1,1,2,3,3,0,0,3
55025,3,1,1,2,3,3,0,1,3
55026,3,1,1,2,3,3,0,2,3
55027,3,1,1,2,3,3,0,3,3
55028,3,1,1,2,3,3,1,0,3
55029,3,1,1,2,3,3,1,1,3
55030,3,1,1,2,3,3,1,2,3
55031,3,1,1,2,3,3,1,3,3
55032,3,1,1,2,3,3,2,0,3
55033,3,1,1,2,3,3,2,1,3
55034,3,1,1,2,3,3,2,2,3
55035,3,1,1,2,3,3,2,3,3
55036,3,1,1,2,3,3,3,0,0
55037,3,1,1,2,3,3,3,1,0
55038,3,1,1,2,3,3,3,2,3
55039,3,1,1,2,3,3,3,3,3
55040,3,1,1,3,0,0,0,0,1
55041,3,1,1,3,0,0,0,1,1
55042,3,1,1,3,0,0,0,2,1
55043,3,1,1,3,0,0,0,3,1
55044,3,1,1,3,0,0,1,0,1
55045,3,1,1,3,0,0,1,1,1
55046,3,1,1,3,0,0,1,2,1
55047,3,1,1,3,0,0,1,3,1
55048,3,1,1,3,0,0,2,0,1
55049,3,1,1,3,0,0,2,1,1
55050,3,1,1,3,0,0,2,2,1
55051,3,1,1,3,0,0,2,3,1
55052,3,1,1,3,0,0,3,0,1
55053,3,1,1,3,0,0,3,1,1
55054,3,1,1,3,0,0,3,2,1
55055,3,1,1,3,0,0,3,3,1
55056,3,1,1,3,0,1,0,0,3
55057,3,1,1,3,0,1,0,1,3
55058,3,1,1,3,0,1,0,2,3
55059,3,1,1,3,0,1,0,3,3
55060,3,1,1,3,0,1,1,0,3
55061,3,1,1,3,0,1,1,1,3
55062,3,1,1,3,0,1,1,2,3
55063,3,1,1,3,0,1,1,3,3
55064,3,1,1,3,0,1,2,0,3
55065,3,1,1,3,0,1,2,1,3
55066,3,1,1,3,0,1,2,2,3
55067,3,1,1,3,0,1,2,3,3
55068,3,1,1,3,0,1,3,0,0
55069,3,1,1,3,0,1,3,1,3
55070,3,1,1,3,0,1,3,2,3
55071,3,1,1,3,0,1,3,3,3
55072,3,1,1,3,0,2,0,0,3
55073,3,1,1,3,0,2,0,1,3
55074,3,1,1,3,0,2,0,2,3
55075,3,1,1,3,0,2,0,3,3
55076,3,1,1,3,0,2,1,0,3
55077,3,1,1,3,0,2,1,1,3
55078,3,1,1,3,0,2,1,2,3
55079,3,1,1,3,0,2,1,3,3
55080,3,1,1,3,0,2,2,0,3
55081,3,1,1,3,0,2,2,1,3
55082,3,1,1,3,0,2,2,2,3
55083,3,1,1,3,0,2,2,3,3
55084,3,1,1,3,0,2,3,0,0
55085,3,1,1,3,0,2,3,1,0
55086,3,1,1,3,0,2,3,2,0
55087,3,1,1,3,0,2,3,3,3
55088,3,1,1,3,0,3,0,0,3
55089,3,1,1,3,0,3,0,1,3
55090,3,1,1,3,0,3,0,2,3
55091,3,1,1,3,0,3,0,3,3
55092,3,1,1,3,0,3,1,0,3
55093,3,1,1,3,0,3,1,1,3
55094,3,1,1,3,0,3,1,2,3
55095,3,1,1,3,0,3,1,3,3
55096,3,1,1,3,0,3,2,0,0
55097,3,1,1,3,0,3,2,1,3
55098,3,1,1,3,0,3,2,2,3
55099,3,1,1,3,0,3,2,3,3
55100,3,1,1,3,0,3,3,0,0
55101,3,1,1,3,0,3,3,1,0
55102,3,1,1,3,0,3,3,2,0
55103,3,1,1,3,0,3,3,3,0
55104,3,1,1,3,1,0,0,0,3
55105,3,1,1,3,1,0,0,1,1
55106,3,1,1,3,1,0,0,2,1
55107,3,1,1,3,1,0,0,3,1
55108,3,1,1,3,1,0,1,0,1
55109,3,1,1,3,1,0,1,1,1
55110,3,1,1,3,1,0,1,2,1
55111,3,1,1,3,1,0,1,3,1
55112,3,1,1,3,1,0,2,0,1
55113,3,1,1,3,1,0,2,1,1
55114,3,1,1,3,1,0,2,2,1
55115,3,1,1,3,1,0,2,3,1
55116,3,1,1,3,1,0,3,0,1
55117,3,1,1,3,1,0,3,1,1
55118,3,1,1,3,1,0,3,2,1
55119,3,1,1,3,1,0,3,3,1
55120,3,1,1,3,1,1,0,0,3
55121,3,1,1,3,1,1,0,1,3
55122,3,1,1,3,1,1,0,2,3
55123,3,1,1,3,1,1,0,3,3
55124,3,1,1,3,1,1,1,0,3
55125,3,1,1,3,1,1,1,1,3
55126,3,1,1,3,1,1,1,2,3
55127,3,1,1,3,1,1,1,3,3
55128,3,1,1,3,1,1,2,0,3
55129,3,1,1,3,1,1,2,1,3
55130,3,1,1,3,1,1,2,2,3
55131,3,1,1,3,1,1,2,3,3
55132,3,1,1,3,1,1,3,0,3
55133,3,1,1,3,1,1,3,1,3
55134,3,1,1,3,1,1,3,2,3
55135,3,1,1,3,1,1,3,3,3
55136,3,1,1,3,1,2,0,0,3
55137,3,1,1,3,1,2,0,1,3
55138,3,1,1,3,1,2,0,2,3
55139,3,1,1,3,1,2,0,3,3
55140,3,1,1,3,1,2,1,0,3
55141,3,1,1,3,1,2,1,1,3
55142,3,1,1,3,1,2,1,2,3
55143,3,1,1,3,1,2,1,3,3
55144,3,1,1,3,1,2,2,0,3
55145,3,1,1,3,1,2,2,1,3
55146,3,1,1,3,1,2,2,2,3
55147,3,1,1,3,1,2,2,3,3
55148,3,1,1,3,1,2,3,0,0
55149,3,1,1,3,1,2,3,1,3
55150,3,1,1,3,1,2,3,2,3
55151,3,1,1,3,1,2,3,3,3
55152,3,1,1,3,1,3,0,0,3
55153,3,1,1,3,1,3,0,1,3
55154,3,1,1,3,1,3,0,2,3
55155,3,1,1,3,1,3,0,3,3
55156,3,1,1,3,1,3,1,0,3
55157,3,1,1,3,1,3,1,1,3
55158,3,1,1,3,1,3,1,2,3
55159,3,1,1,3,1,3,1,3,3
55160,3,1,1,3,1,3,2,0,3
55161,3,1,1,3,1,3,2,1,3
55162,3,1,1,3,1,3,2,2,3
55163,3,1,1,3,1,3,2,3,3
55164,3,1,1,3,1,3,3,0,0
55165,3,1,1,3,1,3,3,1,0
55166,3,1,1,3,1,3,3,2,3
55167,3,1,1,3,1,3,3,3,3
55168,3,1,1,3,2,0,0,0,3
55169,3,1,1,3,2,0,0,1,1
55170,3,1,1,3,2,0,0,2,1
55171,3,1,1,3,2,0,0,3,1
55172,3,1,1,3,2,0,1,0,1
55173,3,1,1,3,2,0,1,1,1
55174,3,1,1,3,2,0,1,2,1
55175,3,1,1,3,2,0,1,3,1
55176,3,1,1,3,2,0,2,0,1
55177,3,1,1,3,2,0,2,1,1
55178,3,1,1,3,2,0,2,2,1
55179,3,1,1,3,2,0,2,3,1
55180,3,1,1,3,2,0,3,0,1
55181,3,1,1,3,2,0,3,1,1
55182,3,1,1,3,2,0,3,2,1
55183,3,1,1,3,2,0,3,3,1
55184,3,1,1,3,2,1,0,0,3
55185,3,1,1,3,2,1,0,1,3
55186,3,1,1,3,2,1,0,2,3
55187,3,1,1,3,2,1,0,3,3
55188,3,1,1,3,2,1,1,0,3
55189,3,1,1,3,2,1,1,1,3
55190,3,1,1,3,2,1,1,2,3
55191,3,1,1,3,2,1,1,3,3
55192,3,1,1,3,2,1,2,0,3
55193,3,1,1,3,2,1,2,1,3
55194,3,1,1,3,2,1,2,2,3
55195,3,1,1,3,2,1,2,3,3
55196,3,1,1,3,2,1,3,0,3
55197,3,1,1,3,2,1,3,1,3
55198,3,1,1,3,2,1,3,2,3
55199,3,1,1,3,2,1,3,3,3
55200,3,1,1,3,2,2,0,0,3
55201,3,1,1,3,2,2,0,1,3
55202,3,1,1,3,2,2,0,2,3
55203,3,1,1,3,2,2,0,3,3
55204,3,1,1,3,2,2,1,0,3
55205,3,1,1,3,2,2,1,1,3
55206,3,1,1,3,2,2,1,2,3
55207,3,1,1,3,2,2,1,3,3
55208,3,1,1,3,2,2,2,0,3
55209,3,1,1,3,2,2,2,1,3
55210,3,1,1,3,2,2,2,2,3
55211,3,1,1,3,2,2,2,3,3
55212,3,1,1,3,2,2,3,0,3
55213,3,1,1,3,2,2,3,1,3
55214,3,1,1,3,2,2,3,2,3
55215,3,1,1,3,2,2,3,3,3
55216,3,1,1,3,2,3,0,0,3
55217,3,1,1,3,2,3,0,1,3
55218,3,1,1,3,2,3,0,2,3
55219,3,1,1,3,2,3,0,3,3
55220,3,1,1,3,2,3,1,0,3
55221,3,1,1,3,2,3,1,1,3
55222,3,1,1,3,2,3,1,2,3
55223,3,1,1,3,2,3,1,3,3
55224,3,1,1,3,2,3,2,0,3
55225,3,1,1,3,2,3,2,1,3
55226,3,1,1,3,2,3,2,2,3
55227,3,1,1,3,2,3,2,3,3
55228,3,1,1,3,2,3,3,0,0
55229,3,1,1,3,2,3,3,1,3
55230,3,1,1,3,2,3,3,2,3
55231,3,1,1,3,2,3,3,3,3
55232,3,1,1,3,3,0,0,0,3
55233,3,1,1,3,3,0,0,1,1
55234,3,1,1,3,3,0,0,2,1
55235,3,1,1,3,3,0,0,3,1
55236,3,1,1,3,3,0,1,0,1
55237,3,1,1,3,3,0,1,1,1
55238,3,1,1,3,3,0,1,2,1
55239,3,1,1,3,3,0,1,3,1
55240,3,1,1,3,3,0,2,0,1
55241,3,1,1,3,3,0,2,1,1
55242,3,1,1,3,3,0,2,2,1
55243,3,1,1,3,3,0,2,3,1
55244,3,1,1,3,3,0,3,0,1
55245,3,1,1,3,3,0,3,1,1
55246,3,1,1,3,3,0,3,2,1
55247,3,1,1,3,3,0,3,3,1
55248,3,1,1,3,3,1,0,0,3
55249,3,1,1,3,3,1,0,1,3
55250,3,1,1,3,3,1,0,2,3
55251,3,1,1,3,3,1,0,3,3
55252,3,1,1,3,3,1,1,0,3
55253,3,1,1,3,3,1,1,1,3
55254,3,1,1,3,3,1,1,2,3
55255,3,1,1,3,3,1,1,3,3
55256,3,1,1,3,3,1,2,0,3
55257,3,1,1,3,3,1,2,1,3
55258,3,1,1,3,3,1,2,2,3
55259,3,1,1,3,3,1,2,3,3
55260,3,1,1,3,3,1,3,0,3
55261,3,1,1,3,3,1,3,1,3
55262,3,1,1,3,3,1,3,2,3
55263,3,1,1,3,3,1,3,3,3
55264,3,1,1,3,3,2,0,0,3
55265,3,1,1,3,3,2,0,1,3
55266,3,1,1,3,3,2,0,2,3
55267,3,1,1,3,3,2,0,3,3
55268,3,1,1,3,3,2,1,0,3
55269,3,1,1,3,3,2,1,1,3
55270,3,1,1,3,3,2,1,2,3
55271,3,1,1,3,3,2,1,3,3
55272,3,1,1,3,3,2,2,0,3
55273,3,1,1,3,3,2,2,1,3
55274,3,1,1,3,3,2,2,2,3
55275,3,1,1,3,3,2,2,3,3
55276,3,1,1,3,3,2,3,0,3
55277,3,1,1,3,3,2,3,1,3
55278,3,1,1,3,3,2,3,2,3
55279,3,1,1,3,3,2,3,3,3
55280,3,1,1,3,3,3,0,0,3
55281,3,1,1,3,3,3,0,1,3
55282,3,1,1,3,3,3,0,2,3
55283,3,1,1,3,3,3,0,3,3
55284,3,1,1,3,3,3,1,0,3
55285,3,1,1,3,3,3,1,1,3
55286,3,1,1,3,3,3,1,2,3
55287,3,1,1,3,3,3,1,3,3
55288,3,1,1,3,3,3,2,0,3
55289,3,1,1,3,3,3,2,1,3
55290,3,1,1,3,3,3,2,2,3
55291,3,1,1,3,3,3,2,3,3
55292,3,1,1,3,3,3,3,0,3
55293,3,1,1,3,3,3,3,1,3
55294,3,1,1,3,3,3,3,2,3
55295,3,1,1,3,3,3,3,3,3
55296,3,1,2,0,0,0,0,0,3
55297,3,1,2,0,0,0,0,1,3
55298,3,1,2,0,0,0,0,2,3
55299,3,1,2,0,0,0,0,3,3
55300,3,1,2,0,0,0,1,0,0
55301,3,1,2,0,0,0,1,1,0
55302,3,1,2,0,0,0,1,2,3
55303,3,1,2,0,0,0,1,3,1
55304,3,1,2,0,0,0,2,0,0
55305,3,1,2,0,0,0,2,1,0
55306,3,1,2,0,0,0,2,2,0
55307,3,1,2,0,0,0,2,3,1
55308,3,1,2,0,0,0,3,0,0
55309,3,1,2,0,0,0,3,1,0
55310,3,1,2,0,0,0,3,2,0
55311,3,1,2,0,0,0,3,3,1
55312,3,1,2,0,0,1,0,0,0
55313,3,1,2,0,0,1,0,1,3
55314,3,1,2,0,0,1,0,2,3
55315,3,1,2,0,0,1,0,3,3
55316,3,1,2,0,0,1,1,0,0
55317,3,1,2,0,0,1,1,1,0
55318,3,1,2,0,0,1,1,2,0
55319,3,1,2,0,0,1,1,3,0
55320,3,1,2,0,0,1,2,0,0
55321,3,1,2,0,0,1,2,1,0
55322,3,1,2,0,0,1,2,2,0
55323,3,1,2,0,0,1,2,3,0
55324,3,1,2,0,0,1,3,0,0
55325,3,1,2,0,0,1,3,1,0
55326,3,1,2,0,0,1,3,2,0
55327,3,1,2,0,0,1,3,3,0
55328,3,1,2,0,0,2,0,0,0
55329,3,1,2,0,0,2,0,1,0
55330,3,1,2,0,0,2,0,2,3
55331,3,1,2,0,0,2,0,3,3
55332,3,1,2,0,0,2,1,0,0
55333,3,1,2,0,0,2,1,1,0
55334,3,1,2,0,0,2,1,2,0
55335,3,1,2,0,0,2,1,3,0
55336,3,1,2,0,0,2,2,0,0
55337,3,1,2,0,0,2,2,1,0
55338,3,1,2,0,0,2,2,2,0
55339,3,1,2,0,0,2,2,3,0
55340,3,1,2,0,0,2,3,0,0
55341,3,1,2,0,0,2,3,1,0
55342,3,1,2,0,0,2,3,2,0
55343,3,1,2,0,0,2,3,3,0
55344,3,1,2,0,0,3,0,0,0
55345,3,1,2,0,0,3,0,1,0
55346,3,1,2,0,0,3,0,2,0
55347,3,1,2,0,0,3,0,3,3
55348,3,1,2,0,0,3,1,0,0
55349,3,1,2,0,0,3,1,1,0
55350,3,1,2,0,0,3,1,2,0
55351,3,1,2,0,0,3,1,3,0
55352,3,1,2,0,0,3,2,0,0
55353,3,1,2,0,0,3,2,1,0
55354,3,1,2,0,0,3,2,2,0
55355,3,1,2,0,0,3,2,3,0
55356,3,1,2,0,0,3,3,0,0
55357,3,1,2,0,0,3,3,1,0
55358,3,1,2,0,0,3,3,2,0
55359,3,1,2,0,0,3,3,3,0
55360,3,1,2,0,1,0,0,0,3
55361,3,1,2,0,1,0,0,1,3
55362,3,1,2,0,1,0,0,2,3
55363,3,1,2,0,1,0,0,3,3
55364,3,1,2,0,1,0,1,0,0
55365,3,1,2,0,1,0,1,1,3
55366,3,1,2,0,1,0,1,2,3
55367,3,1,2,0,1,0,1,3,1
55368,3,1,2,0,1,0,2,0,0
55369,3,1,2,0,1,0,2,1,0
55370,3,1,2,0,1,0,2,2,1
55371,3,1,2,0,1,0,2,3,1
55372,3,1,2,0,1,0,3,0,0
55373,3,1,2,0,1,0,3,1,0
55374,3,1,2,0,1,0,3,2,0
55375,3,1,2,0,1,0,3,3,1
55376,3,1,2,0,1,1,0,0,3
55377,3,1,2,0,1,1,0,1,3
55378,3,1,2,0,1,1,0,2,3
55379,3,1,2,0,1,1,0,3,3
55380,3,1,2,0,1,1,1,0,0
55381,3,1,2,0,1,1,1,1,0
55382,3,1,2,0,1,1,1,2,3
55383,3,1,2,0,1,1,1,3,3
55384,3,1,2,0,1,1,2,0,0
55385,3,1,2,0,1,1,2,1,0
55386,3,1,2,0,1,1,2,2,0
55387,3,1,2,0,1,1,2,3,0
55388,3,1,2,0,1,1,3,0,0
55389,3,1,2,0,1,1,3,1,0
55390,3,1,2,0,1,1,3,2,0
55391,3,1,2,0,1,1,3,3,0
55392,3,1,2,0,1,2,0,0,0
55393,3,1,2,0,1,2,0,1,3
55394,3,1,2,0,1,2,0,2,3
55395,3,1,2,0,1,2,0,3,3
55396,3,1,2,0,1,2,1,0,0
55397,3,1,2,0,1,2,1,1,0
55398,3,1,2,0,1,2,1,2,0
55399,3,1,2,0,1,2,1,3,3
55400,3,1,2,0,1,2,2,0,0
55401,3,1,2,0,1,2,2,1,0
55402,3,1,2,0,1,2,2,2,0
55403,3,1,2,0,1,2,2,3,0
55404,3,1,2,0,1,2,3,0,0
55405,3,1,2,0,1,2,3,1,0
55406,3,1,2,0,1,2,3,2,0
55407,3,1,2,0,1,2,3,3,0
55408,3,1,2,0,1,3,0,0,0
55409,3,1,2,0,1,3,0,1,0
55410,3,1,2,0,1,3,0,2,3
55411,3,1,2,0,1,3,0,3,3
55412,3,1,2,0,1,3,1,0,0
55413,3,1,2,0,1,3,1,1,0
55414,3,1,2,0,1,3,1,2,0
55415,3,1,2,0,1,3,1,3,0
55416,3,1,2,0,1,3,2,0,0
55417,3,1,2,0,1,3,2,1,0
55418,3,1,2,0,1,3,2,2,0
55419,3,1,2,0,1,3,2,3,0
55420,3,1,2,0,1,3,3,0,0
55421,3,1,2,0,1,3,3,1,0
55422,3,1,2,0,1,3,3,2,0
55423,3,1,2,0,1,3,3,3,0
55424,3,1,2,0,2,0,0,0,3
55425,3,1,2,0,2,0,0,1,3
55426,3,1,2,0,2,0,0,2,3
55427,3,1,2,0,2,0,0,3,3
55428,3,1,2,0,2,0,1,0,3
55429,3,1,2,0,2,0,1,1,3
55430,3,1,2,0,2,0,1,2,3
55431,3,1,2,0,2,0,1,3,1
55432,3,1,2,0,2,0,2,0,0
55433,3,1,2,0,2,0,2,1,0
55434,3,1,2,0,2,0,2,2,1
55435,3,1,2,0,2,0,2,3,1
55436,3,1,2,0,2,0,3,0,0
55437,3,1,2,0,2,0,3,1,0
55438,3,1,2,0,2,0,3,2,1
55439,3,1,2,0,2,0,3,3,1
55440,3,1,2,0,2,1,0,0,3
55441,3,1,2,0,2,1,0,1,3
55442,3,1,2,0,2,1,0,2,3
55443,3,1,2,0,2,1,0,3,3
55444,3,1,2,0,2,1,1,0,0
55445,3,1,2,0,2,1,1,1,3
55446,3,1,2,0,2,1,1,2,3
55447,3,1,2,0,2,1,1,3,3
55448,3,1,2,0,2,1,2,0,0
55449,3,1,2,0,2,1,2,1,0
55450,3,1,2,0,2,1,2,2,0
55451,3,1,2,0,2,1,2,3,3
55452,3,1,2,0,2,1,3,0,0
55453,3,1,2,0,2,1,3,1,0
55454,3,1,2,0,2,1,3,2,0
55455,3,1,2,0,2,1,3,3,0
55456,3,1,2,0,2,2,0,0,3
55457,3,1,2,0,2,2,0,1,3
55458,3,1,2,0,2,2,0,2,3
55459,3,1,2,0,2,2,0,3,3
55460,3,1,2,0,2,2,1,0,0
55461,3,1,2,0,2,2,1,1,0
55462,3,1,2,0,2,2,1,2,3
55463,3,1,2,0,2,2,1,3,3
55464,3,1,2,0,2,2,2,0,0
55465,3,1,2,0,2,2,2,1,0
55466,3,1,2,0,2,2,2,2,0
55467,3,1,2,0,2,2,2,3,0
55468,3,1,2,0,2,2,3,0,0
55469,3,1,2,0,2,2,3,1,0
55470,3,1,2,0,2,2,3,2,0
55471,3,1,2,0,2,2,3,3,0
55472,3,1,2,0,2,3,0,0,0
55473,3,1,2,0,2,3,0,1,3
55474,3,1,2,0,2,3,0,2,3
55475,3,1,2,0,2,3,0,3,3
55476,3,1,2,0,2,3,1,0,0
55477,3,1,2,0,2,3,1,1,0
55478,3,1,2,0,2,3,1,2,0
55479,3,1,2,0,2,3,1,3,3
55480,3,1,2,0,2,3,2,0,0
55481,3,1,2,0,2,3,2,1,0
55482,3,1,2,0,2,3,2,2,0
55483,3,1,2,0,2,3,2,3,0
55484,3,1,2,0,2,3,3,0,0
55485,3,1,2,0,2,3,3,1,0
55486,3,1,2,0,2,3,3,2,0
55487,3,1,2,0,2,3,3,3,0
55488,3,1,2,0,3,0,0,0,3
55489,3,1,2,0,3,0,0,1,3
55490,3,1,2,0,3,0,0,2,3
55491,3,1,2,0,3,0,0,3,3
55492,3,1,2,0,3,0,1,0,3
55493,3,1,2,0,3,0,1,1,3
55494,3,1,2,0,3,0,1,2,3
55495,3,1,2,0,3,0,1,3,1
55496,3,1,2,0,3,0,2,0,0
55497,3,1,2,0,3,0,2,1,3
55498,3,1,2,0,3,0,2,2,1
55499,3,1,2,0,3,0,2,3,1
55500,3,1,2,0,3,0,3,0,0
55501,3,1,2,0,3,0,3,1,0
55502,3,1,2,0,3,0,3,2,1
55503,3,1,2,0,3,0,3,3,1
55504,3,1,2,0,3,1,0,0,3
55505,3,1,2,0,3,1,0,1,3
55506,3,1,2,0,3,1,0,2,3
55507,3,1,2,0,3,1,0,3,3
55508,3,1,2,0,3,1,1,0,3
55509,3,1,2,0,3,1,1,1,3
55510,3,1,2,0,3,1,1,2,3
55511,3,1,2,0,3,1,1,3,3
55512,3,1,2,0,3,1,2,0,0
55513,3,1,2,0,3,1,2,1,0
55514,3,1,2,0,3,1,2,2,3
55515,3,1,2,0,3,1,2,3,3
55516,3,1,2,0,3,1,3,0,0
55517,3,1,2,0,3,1,3,1,0
55518,3,1,2,0,3,1,3,2,0
55519,3,1,2,0,3,1,3,3,0
55520,3,1,2,0,3,2,0,0,3
55521,3,1,2,0,3,2,0,1,3
55522,3,1,2,0,3,2,0,2,3
55523,3,1,2,0,3,2,0,3,3
55524,3,1,2,0,3,2,1,0,3
55525,3,1,2,0,3,2,1,1,3
55526,3,1,2,0,3,2,1,2,3
55527,3,1,2,0,3,2,1,3,3
55528,3,1,2,0,3,2,2,0,0
55529,3,1,2,0,3,2,2,1,0
55530,3,1,2,0,3,2,2,2,0
55531,3,1,2,0,3,2,2,3,3
55532,3,1,2,0,3,2,3,0,0
55533,3,1,2,0,3,2,3,1,0
55534,3,1,2,0,3,2,3,2,0
55535,3,1,2,0,3,2,3,3,0
55536,3,1,2,0,3,3,0,0,3
55537,3,1,2,0,3,3,0,1,3
55538,3,1,2,0,3,3,0,2,3
55539,3,1,2,0,3,3,0,3,3
55540,3,1,2,0,3,3,1,0,0
55541,3,1,2,0,3,3,1,1,3
55542,3,1,2,0,3,3,1,2,3
55543,3,1,2,0,3,3,1,3,3
55544,3,1,2,0,3,3,2,0,0
55545,3,1,2,0,3,3,2,1,0
55546,3,1,2,0,3,3,2,2,0
55547,3,1,2,0,3,3,2,3,0
55548,3,1,2,0,3,3,3,0,0
55549,3,1,2,0,3,3,3,1,0
55550,3,1,2,0,3,3,3,2,0
55551,3,1,2,0,3,3,3,3,0
55552,3,1,2,1,0,0,0,0,3
55553,3,1,2,1,0,0,0,1,3
55554,3,1,2,1,0,0,0,2,3
55555,3,1,2,1,0,0,0,3,1
55556,3,1,2,1,0,0,1,0,3
55557,3,1,2,1,0,0,1,1,1
55558,3,1,2,1,0,0,1,2,1
55559,3,1,2,1,0,0,1,3,1
